Image,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Class
Image118,0.6605910015368611,0.7126745678043117,0.8390947115064077,0.022457947900032558,0.023146991393441126,0.002794170459632597,0.0556328573905087,0.10392651422837557,0.018297664852451236,0.41057320350179183,0.1857842877959544,0.9420198635318644,0.0,1
Image119,0.26016491354002763,0.23479945607318337,0.46792169776046505,0.2380234865951172,0.043816577658223686,0.005942524055430357,0.08019701747439872,0.43707504143934234,0.21084168843254752,0.6048280485590172,0.18177304084375256,0.864041759654532,0.0,0
Image120,0.3521971600268728,0.4205157783814776,0.6370217346217877,0.5218445658695168,0.042827928600502906,0.005772312690308081,0.04081081973347034,0.6874211398098276,0.489845859358716,0.7473322780167592,0.11580179701181686,0.9821029059144015,0.0,0
Image121,0.07491188352981226,0.08755252137698856,0.2736766880731658,0.5770578618748322,0.13975572657580942,0.031633262785891306,0.12610743877092498,0.7282391607944223,0.5462644555789846,0.7050654435608398,0.258976849779994,0.8473545252122459,0.0,0
Image122,0.19024000809843294,0.1225850417727388,0.32942811337941136,0.5357106521250311,0.04792395707899596,0.007185147724166227,0.01777409352332107,0.6977394730157919,0.5038184701799985,0.7650548648330477,0.07005133724379312,0.9599598095625748,0.0,0
Image123,0.2740026503961791,0.17435545958589482,0.39886380128548854,0.03293097011932404,0.04066991188655499,0.006147458394457795,0.04037378595320163,0.13330888479918923,0.02707243229967514,0.37520967591613896,0.19227361133467188,0.8584698031201548,0.0,1
Image124,0.136149379273534,0.14770960031253386,0.3646391559381034,0.002207512039539383,0.09758576567474964,0.01909966749874524,0.026402870859969216,0.017928123946754367,0.0017388176254701673,0.3056749526992226,0.16341389370516324,0.9558153049417015,0.0,1
Image125,0.1654463800925799,0.09007897471921897,0.2780308070596497,0.18893109514265055,0.04474560011834453,0.006165513310811949,0.031623618771969196,0.3822248736267562,0.16510504663464498,0.5725090746370057,0.13912777614437213,0.8587378615999639,0.0,0
Image126,0.06380276635101195,0.03824502051931556,0.17094807883644714,0.2546419753403466,0.10025222365474584,0.019291811500427202,0.03234351407835388,0.4544641486098655,0.22649659134726668,0.6580844117380851,0.11673657363868661,0.8483826906411376,0.0,0
Image127,0.18244756724920175,0.180891816049188,0.4068536281287783,0.25634400551021375,0.06287329281809328,0.009553546166419104,0.03472420737145971,0.45607161433628746,0.22797182363102603,0.6388914093243299,0.12392637641781248,0.9575712888876668,0.0,0
Image128,0.21580022638800708,0.18851247088157358,0.4159897821215587,0.3880321856722464,0.04949517078912722,0.006949120073806937,0.027907641841122297,0.5795340657452805,0.3554763494258091,0.6952384484564779,0.10763525487326484,0.9653016631075411,0.0,0
Image129,0.4938686581449087,0.30423664240204407,0.5370379153475742,0.26932241191177286,0.01122289418981056,0.001240946949868418,0.03631144876114376,0.46985439199291723,0.2408158454934436,0.5949078830212354,0.15504845698122,0.9294842169053625,0.0,0
Image130,0.29560798063738375,0.19737099499460165,0.42638215784954875,0.17442910695704145,0.028485919199607336,0.0034045218269905912,0.037034385358501974,0.36475822671451735,0.151701983250182,0.5704804981229942,0.15468976235337506,0.8994344431127081,0.0,0
Image131,0.27700643273239295,0.30560723060569744,0.5383181698863249,0.6065303404162874,0.04976505107084222,0.007064037798614384,0.02900716046545069,0.7494825127900542,0.5768392356006966,0.7805312774986526,0.09302890734648864,0.9869320188729507,0.0,0
Image132,0.42890404277445027,0.54444523604869,0.7292996424730139,0.02936200407651051,0.0404939043353146,0.005453273754167302,0.0416876938686425,0.12391346640482473,0.024093910956670673,0.4071300326840923,0.1693377317567968,0.9579378261337079,0.0,1
Image133,0.7178032080837091,0.7439575013648541,0.8580226224796579,0.06377264235395408,0.01933465663629621,0.0022781816119495464,0.04221492290466131,0.20129467089055028,0.053462491354747683,0.44324792682391134,0.17534837507557263,0.9658679029687676,0.0,1
Image134,0.7478562160072906,0.763879414523593,0.8698699234736654,0.05261771399213495,0.016595830978068375,0.001868483041001649,0.04026228006360389,0.17884980920270122,0.04381019155842807,0.4518939084670329,0.1619139258527779,0.9624775496840385,0.0,1
Image135,0.47888517710720463,0.6003739010358704,0.7674723241457536,0.012906885578894063,0.03487437842290015,0.0044663721049644015,0.0477974284605002,0.07123724612234986,0.010401052545347145,0.39951435941038704,0.17468004826629918,0.9237606915619145,0.0,1
Image136,0.20795578991929187,0.33379140670025514,0.5640374151226211,0.02699409202576737,0.08462778702563434,0.014826853708599593,0.055558689625833574,0.11724937145707867,0.02207967612109198,0.3907835617384863,0.18079178111478839,0.9367971299677667,0.0,1
Image137,0.1836130973744516,0.15806123971700375,0.37827269835883975,0.21176683558672804,0.06550536971230245,0.010744307446873335,0.06418820166154567,0.40922927575363954,0.1869311602943133,0.5391644950496961,0.18617759466835138,0.8804895899313689,0.0,0
Image138,0.2206629671553336,0.28052834009307204,0.5144194112128023,0.24994959953333445,0.06675456318962669,0.010443009836496268,0.0484345094744174,0.44997268577325533,0.22239979336975282,0.5770260174890508,0.15164727794883706,0.9670605708401321,0.0,0
Image139,0.2384081978226263,0.24200395121781024,0.47552899590546954,0.0010967183846263932,0.06583574064767816,0.010903582039494732,0.04311909910135431,0.009663828902369165,0.000863842643175282,0.2728462581987412,0.22735475370204322,0.924243744463185,0.0,1
Image140,0.3089897205120429,0.3011951762823317,0.5341866047892785,0.0060122615408270755,0.042169663145764334,0.005792260986165852,0.02502023757857306,0.04061452136558671,0.00478635348961149,0.29614545048615726,0.17215982363791787,0.8977939600690101,0.0,1
Image141,0.17337272116543834,0.1629075350145023,0.38450285828365005,0.2210605329923488,0.06431219041864938,0.009909040197054627,0.02479197210727222,0.4188643846577616,0.19504327362508755,0.5813694332625481,0.12513820768731312,0.9710712671432842,0.0,0
Image142,0.21758418228835977,0.1680400699469443,0.391001424265836,0.522501397433763,0.04623985373687845,0.00643014422621879,0.01614270778588621,0.6878067835966852,0.49036455827108505,0.7437451125894113,0.0829096198700105,0.9824842360446842,0.0,0
Image143,0.19181782207375106,0.24360177274889794,0.4772008139638629,0.00711582964568982,0.08730901625362475,0.016316195552072685,0.055820485410057755,0.04649488672772665,0.005730741453798537,0.20775230200467978,0.27555863738352515,0.9385455392667477,0.0,1
Image144,0.331053348425869,0.37352572608102863,0.5985226656537993,0.0035688413583639745,0.054507538630741446,0.008648657429934061,0.05015492881058958,0.027012413888805493,0.00284552111957047,0.2785035458122289,0.22885025335609943,0.9384128114140471,0.0,1
Image145,0.05206187938856844,0.04357515168761186,0.18439509944809246,0.5775729998876742,0.14162735137664187,0.03233681547050343,0.060741044120162575,0.7285256793426866,0.5466713101154157,0.7308101773883615,0.1757965628240479,0.8558243879373317,0.0,0
Image146,0.10925798109752172,0.05754387439307663,0.2162304718494717,0.31698119060866736,0.0585173566308621,0.008727975922617905,0.007920739642298051,0.5144842833640845,0.2848030425735013,0.7646906879952793,0.049582676782087345,0.9710817129301041,0.0,0
Image147,0.17426815015230585,0.10147429264465009,0.29695851628290987,0.6193231045040393,0.040984543676240014,0.005467663970449681,0.013873280615315712,0.7578653849236252,0.5891327566405319,0.8393505801139486,0.05371128715667281,0.9626291967366098,0.0,0
Image148,0.42296825966520274,0.25492378038231817,0.4888940447520966,0.24501776210411108,0.013045004222903063,0.0013474475706999802,0.02418725472620569,0.44433283034975485,0.2173080513388427,0.6586030355591808,0.09334634229711178,0.9474813892217533,0.0,0
Image149,0.5339802876784203,0.3228041262865964,0.5541448386038869,0.2891989598842221,0.007170298963193315,0.0007959612327871398,0.027803494374883688,0.4893253770188478,0.25955600534141116,0.6598211034143214,0.09431769167360254,0.9507348105654696,0.0,0
Image150,0.0725343493185354,0.12507470674374327,0.33306807734661503,0.004123862755624749,0.17764002665620254,0.04653623716328937,0.011795967146310118,0.030062961787062865,0.0032511952686634276,0.2306123849187083,0.14694137431339988,0.9648069936076662,0.0,1
Image151,0.14779547776151963,0.2920686334807952,0.5255434545733176,0.003272345415045113,0.12650170778061728,0.02727145013954922,0.022608274284241333,0.02493941667186738,0.0025796116586461445,0.28133859064034505,0.18044094796635993,0.9698763227343847,0.0,1
Image152,0.16134056670623884,0.3156747300339213,0.5476357670246428,0.009182938022546975,0.11693198389195028,0.02402244221520388,0.057130763826649514,0.055720089373799526,0.007340444637809233,0.26345787958958367,0.20859473271235932,0.9367720631809409,0.0,1
Image153,0.1033778747135639,0.1779011012673746,0.4032159971182656,0.022712839575931343,0.14419900457178345,0.03362439469913366,0.0662481416787628,0.10472776252745739,0.018515893087933718,0.26217837189815896,0.21980273506431577,0.9231517522700767,0.0,1
Image154,0.12006478746215381,0.11050815509007283,0.31122714955846814,0.27031355716765165,0.08061987393207343,0.013550998641201871,0.08872769535587086,0.4698812939305922,0.24084125671859516,0.7039440836824103,0.1704308541738978,0.8172510302193374,0.0,0
Image155,0.18761031813956924,0.22629743314526962,0.4587932838411925,0.32796510267629175,0.07374178041361826,0.012079175087287765,0.02291430005973071,0.5262355264622292,0.2969942724964744,0.6275707529001326,0.12932521123431645,0.9949275503303672,0.0,0
Image156,0.653247195457515,0.5147258317600966,0.7082170523110286,0.15169717129248475,0.009782426648247071,0.0009683615092393838,0.02315423579270188,0.33640758389741854,0.13114144548010856,0.6205803939304408,0.1097974600490503,0.9806402049946468,0.0,0
Image157,0.5350703551346823,0.4552970905772019,0.664152198695596,0.16283989280918046,0.016362745496450788,0.001707950968401777,0.02363286293949742,0.34994295730583136,0.14077322252989316,0.6475218529554002,0.11221105486602112,0.9799209373812952,0.0,0
Image158,0.35393418182822073,0.33154679255483505,0.5620297858412875,0.18867292162021132,0.032012897430788216,0.003862559062864244,0.02188455253341235,0.38109237671009805,0.16421901386668578,0.661865094721091,0.11089481880978355,0.9836535869559646,0.0,0
Image159,0.16256499452435536,0.169641386007997,0.39300869124719984,0.28157613205619203,0.07434516167557442,0.012197799700341072,0.025393645952054025,0.48156703553585334,0.2520053106486609,0.6170818659048026,0.1412133073702239,0.9816269115058098,0.0,0
Image160,0.12385678657868836,0.09917854308333852,0.2932333373433127,0.27213585981913946,0.08508988557759514,0.016021418348212968,0.025618692591565996,0.4727356505212226,0.24354500739796223,0.6066796032631491,0.1244547989045309,0.9539746858477054,0.0,0
Image161,0.20313216090113503,0.14308860368516435,0.35840021338035055,0.5531358601638369,0.045554965409239694,0.006432783682210904,0.021533112527916287,0.7107672214644962,0.5217397081484566,0.7522652197131257,0.09026209108322918,0.9595372276045167,0.0,0
Image162,0.30537257392120737,0.2005869120217028,0.4300973370966459,0.3606630557681805,0.028896180926595592,0.003596956437005714,0.020372016796016384,0.5559125309660476,0.32891292532774213,0.6763119140492971,0.10064042932082337,0.9646025636815225,0.0,0
Image163,0.1799780053928203,0.17731300670314054,0.40249712615082617,0.25493042594907783,0.06617204067342469,0.010406255064411216,0.043295337538479965,0.45518797682931,0.22716028785437398,0.6249459110373766,0.13729610897725278,0.9443436880273826,0.0,0
Image164,0.25090877299540804,0.2289443153568224,0.461653199389196,0.5644185090060103,0.0463508810055149,0.006527293610846969,0.03626587155351736,0.7192687848974374,0.5336029312202266,0.7385822388119224,0.1200436821575237,0.9594192776521977,0.0,0
Image165,0.5643461895953543,0.4232150100919868,0.6391663533663839,0.14568614823633544,0.011392050203932184,0.0010937906090403536,0.03922907938431751,0.32828102526056185,0.12552044853691582,0.5863517447744737,0.13649939688101279,0.9344966993590473,0.0,0
Image166,0.39737215059404035,0.32742198650369403,0.5583227322563722,0.21686711056677951,0.024230941519956105,0.002770147493954684,0.048001550138867706,0.41431209442156375,0.19118927583901246,0.5953971935498282,0.161079612661849,0.9242826827384159,0.0,0
Image167,0.21041660914938862,0.19185277095249506,0.41993639838499625,0.3100667714908299,0.052255198279746985,0.007473081552684869,0.06372862931850727,0.5096241370219253,0.27983515840171996,0.6189749006263902,0.18031787655225617,0.8964389894096323,0.0,0
Image168,0.17969317983122154,0.15563900938689457,0.37512323898534833,0.22015978133233785,0.057586960436623154,0.008512891294899589,0.03582509899104215,0.41791021897885783,0.19423231408762495,0.6114995355841544,0.13040588213364726,0.934380016511521,0.0,0
Image169,0.21785612397964363,0.182459499323057,0.40874847507719064,0.6074086640896182,0.04806705083401178,0.006750632569589175,0.023314660936877226,0.7498945662955223,0.5774404939881921,0.7852291052149094,0.09215608596184192,0.9729314012182959,0.0,0
Image170,0.43782290199976037,0.3113529653991807,0.5436543309510579,0.29037790888450693,0.01714656381984462,0.0018790039227688671,0.03834308114659978,0.4903881645860795,0.26059896838227736,0.660654984013867,0.14076012014112824,0.9359647263513637,0.0,0
Image171,0.5349659037574881,0.36156085716107134,0.5883395133336983,0.23168711742436382,0.010425873158092798,0.00107795148773369,0.035706219356661094,0.4305766372024873,0.20513409989247117,0.62014933513487,0.13319076631286952,0.9397843586148036,0.0,0
Image172,0.6991018101837796,0.42296890060227044,0.638971095329257,0.15869182173370663,0.001933105267874144,0.00016990208654875947,0.038570693964176256,0.3454139548960933,0.1375128764792732,0.5932481671887784,0.146744012377185,0.9273671274711246,0.0,0
Image173,0.15356883207715613,0.26861424895233943,0.5026932123060025,0.0017918017194920553,0.11554391292861385,0.024013920109719686,0.02675062294330459,0.014967883182971618,0.0014109674623001354,0.28769085761601343,0.19357012841292534,0.9554597966763407,0.0,1
Image174,0.09893754083726759,0.1939035300497654,0.42234249192749995,0.002634903535607619,0.16551112119980577,0.042285523634643545,0.06403766697797934,0.020860259845198757,0.0020794415131604954,0.17801799839869117,0.3215455897570629,0.898305527896623,0.0,1
Image175,0.06029283196672292,0.08714078959593073,0.2729612519334287,0.06927288312935528,0.1912994894129038,0.05583867476040249,0.14197394609451253,0.21105997357976325,0.05795123092324227,0.4222552570906446,0.3071775323408123,0.8283432720015953,0.0,1
Image176,0.5333641625944446,0.5109584151350555,0.7055015672073041,0.3397845842915882,0.021565422348520276,0.0025402776453121636,0.03956160542315221,0.5374643754692467,0.30888081587616517,0.6151761806104465,0.16117026683724014,0.9737926607634364,0.0,0
Image177,0.5963391402777404,0.554332015952754,0.7361852888477511,0.0052199602191298,0.020123746817943315,0.0022229550691336393,0.052763490082364625,0.036345363734719034,0.004140567547203744,0.34232380166013476,0.2304156253225233,0.8945548655753308,0.0,1
Image178,0.4801353726659501,0.4819495351160566,0.6842487054422162,0.0032541363120372844,0.029126444703200492,0.0035337162795462214,0.04719050310624286,0.024828147015978443,0.0025655622489019966,0.36554164551795354,0.20303776533953014,0.9194741209972959,0.0,1
Image179,0.43462402105592485,0.3825202616153492,0.6060711400787951,0.1674994421326563,0.025861291839652363,0.0030332602332365016,0.04569399156448054,0.35688161049868633,0.14584139655558498,0.5199699863266004,0.19826140276477608,0.9461798350782535,0.0,0
